Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,index_col
2.0,1063.665122,88111.98082000001,Environment,354.55504069999995,Yes,248.5142523,Yes,Female,After_16:00,0.153773361,0.7662113220000001,8.573040701,8.582641403,7.852187376,7.564540775,8713.0,49.23395836,348.3370774,3181.816678,46293.9147,Yes,61759.33358,18.66379054,316.3067686,24.05739829,126073.8319,90.0,Below_30,3.0,647.0984083,13.0,Car,Public_Sector,617.4872267999999,1.0,No,4396
2.0,141.5210536,17479.634280000002,Financial,47.17368455,No,370.5378209,Yes,Male,By_16:00,0.169390021,0.059512317,2.166744045,0.668018786,8.46611225,4.987272506,4442.0,59.857184600000004,442.65380999999996,4590.685829,50960.07688,No,137298.2767,21.03933958,172.1355561,79.66504348,2282.530198,60.0,45_and_up,2.0,636.499366,10.0,Car,Hightech,402.1143098,1.0,Yes,745
1.0,733.1003787000001,67637.87538,Social,244.3667929,No,276.78832539999996,Yes,Male,By_16:00,0.8993656790000001,0.39563259700000003,3.5839053589999996,4.0927013269999994,6.711286492999999,0.988100944,3997.0,7.343703066000001,536.260049,3840.4033520000003,62174.665179999996,No,76611.77706000001,23.15728933,262.55821430000003,81.77273003,59969.49626,70.0,45_and_up,0.0,827.0185230000001,13.0,Motorcycle_or_truck,Services_or_Retail,633.4112927,1.0,No,8178
3.0,578.1088837,136443.5468,Financial,192.7029612,No,708.0511162,No,Male,By_16:00,0.434638416,0.601879773,3.693219405,8.24724884,1.811636691,1.409808921,7982.0,87.89751674,647.6564956,8375.824153,75442.32127999999,No,501336.3831,25.44909616,255.15492090000004,95.49728311,37337.13423,60.0,Below_30,3.0,905.7162328,5.0,Public_or_other,Student_or_Unemployed,504.0405504,0.0,Yes,8405
7.0,389.4697838,37426.21748,Social,129.82326129999998,No,288.2859136,Yes,Male,After_16:00,0.640172307,0.578362499,0.319137911,5.2719097,3.431134203,7.440121707,6039.0,,535.7988143,3954.456765,62890.4442,No,83108.76799,23.14732845,266.37231549999996,93.99019945,16993.90242,70.0,45_and_up,2.0,839.8666225,13.0,Motorcycle_or_truck,Hightech,657.6381964999999,2.0,Yes,2410
10.0,110.7039098,15054.3845,Environment,36.90130328,No,407.9634909,Yes,Female,By_16:00,0.45722767299999995,0.503723108,9.339124518,9.621034518,0.08187386,6.0075164260000005,7188.0,90.40440624,406.6671611,,50807.37501,No,166434.2099,20.16599021,131.2667807,60.5697179,1408.607487,90.0,30-45,0.0,653.2885934999999,12.0,Car,Services_or_Retail,492.9835989,3.0,No,601
10.0,419.0962029,57488.42164,Military,139.6987343,No,411.51712599999996,Yes,Male,By_16:00,0.09950484400000001,,8.587279026000001,2.381386154,1.89966345,8.424741491,4341.0,85.70558114,416.63316519999995,4948.437591,48782.20157,Maybe,169346.345,20.41159389,179.7164138,69.20234174,19665.4351,30.0,45_and_up,0.0,599.9423703,9.0,Car,Student_or_Unemployed,367.6416181,0.0,No,9807
3.0,185.968159,42713.297889999994,Environment,61.98938634,No,689.0421154000001,No,Female,By_16:00,0.424494191,0.092192039,1.3979577509999999,6.879933677,4.660598529,7.090069607,4458.0,15.824315300000002,657.1580508,8204.737256,75409.94962999999,No,474779.0368,25.63509413,246.38061910000002,73.41691542,3914.6734049999995,90.0,Below_30,5.0,,10.0,Car,Hightech,483.6343305,1.0,Yes,5525
10.0,1000.767658,158272.64,Environment,333.58921949999996,No,474.4537017,Yes,Male,By_16:00,0.9503618640000001,0.254184709,5.987765219,2.5476928780000003,5.39709785,6.356965037999999,3177.0,24.8951395,442.0952065,5628.727431,54193.99868,No,225106.3151,21.02606018,70.98498193,17.9878589,111625.3566,90.0,30-45,1.0,679.258648,8.0,Motorcycle_or_truck,Student_or_Unemployed,467.855184,0.0,Yes,4643
4.0,259.4955427,27785.73236,Social,86.49851423,No,,Yes,Male,After_16:00,0.300660585,0.427281002,7.588246765,7.185290427999999,0.087338309,9.049378603,9233.0,30.64578152,361.3472387,3934.973047,43388.03568,No,103187.3361,19.00913566,250.6318376,16.71369006,7578.491479,70.0,,1.0,553.4088444,7.0,Motorcycle_or_truck,,392.1470878,0.0,No,7901
6.0,272.28967810000006,28712.82641,Education,90.76322603,No,316.3486763,Yes,Female,After_16:00,0.9467689579999999,0.8187584929999999,2.9793039410000004,5.787609142999999,9.694361808,3.216995762,7791.0,84.55056788,379.05050889999995,3921.587781,44716.54711,No,100076.485,19.46921953,245.01823990000003,29.26183052,8338.726426000001,100.0,30-45,3.0,568.7494322000001,10.0,Car,Student_or_Unemployed,391.93821299999996,0.0,Yes,883
6.0,1695.2345530000002,79554.29207000001,Financial,565.0781843,Yes,140.78457509999998,Yes,Female,By_16:00,0.775639346,0.388115205,6.507037187000001,1.919443735,6.830582062,3.18896123,3656.0,3.2710699130000003,332.1126767,2072.071104,30904.46615,Yes,19820.296580000002,18.22395886,,59.34197775,319888.4326,60.0,30-45,0.0,355.1997412,12.0,Foot_or_bicycle,Public_Sector,84.43974936,1.0,Yes,228
7.0,325.3130246,40192.8854,Military,,No,370.65425319999997,Yes,Male,After_16:00,0.6022297520000001,0.57602724,5.563570126,5.638832841,0.98028081,7.292096815,9528.0,26.78288047,476.2398373,4659.022206000001,54117.28634,Maybe,137384.5754,21.82292,152.6585808,17.54090402,11877.16701,30.0,Below_30,1.0,676.9199103999999,8.0,Foot_or_bicycle,Public_Sector,422.4772631,0.0,No,4542
10.0,119.8737197,,Social,39.95790658,No,299.53507110000004,Yes,Female,By_16:00,0.413743012,0.289582963,5.296863171,1.491738288,1.766443774,5.16666929,7945.0,58.797797700000004,340.9743793,3677.2994689999996,41727.91623,No,89721.25881,18.46549158,272.3043685,53.94863256,1646.5922050000001,,Below_30,3.0,540.2623978999999,6.0,Public_or_other,Public_Sector,406.863899,0.0,No,2044
5.0,670.0468748,154091.5938,Healthcare,223.34895830000002,No,689.9140921000001,No,Male,After_16:00,0.896988766,0.275733904,0.817690936,1.0893518340000001,8.879593677999999,9.79649842,5447.0,23.1275927,632.3075866,8163.756095000001,73261.2342,No,475981.4545,25.14572701,232.6982528,49.51935622,50118.10612,80.0,45_and_up,4.0,876.0701437000001,7.0,Car,Industry_or_other,476.0038132,0.0,No,9901
6.0,1574.410225,398855.5988,Financial,524.8034084,Yes,760.0095434,No,Male,By_16:00,0.307789345,0.592975858,8.375461802,0.984957491,3.3529284039999996,0.386479415,6684.0,24.99871512,625.2920207000001,8850.679476000001,77501.18081,Yes,577614.5061,25.00583973,317.7680339,24.78125812,275953.4209,60.0,30-45,4.0,955.2345754,11.0,Car,Services_or_Retail,632.9416047999999,2.0,No,3057
7.0,273.69054639999996,27295.42873,Social,91.23018213,No,299.1929654,Yes,Male,By_16:00,0.618544607,0.948462137,0.149861248,8.464271487000001,1.81337184,8.512322677,5961.0,87.96723871,347.54354,3687.0167340000003,41827.00825,No,89516.43055,18.64251968,275.6479235,50.13868804,8424.176313,70.0,30-45,2.0,536.9964093,6.0,Motorcycle_or_truck,Services_or_Retail,388.5758535,0.0,No,3287
7.0,89.61279551,8312.882786,Social,29.87093184,No,278.2933867,Yes,Male,By_16:00,0.292521961,0.527836741,5.998111337,2.704721442,1.550476898,2.128071068,6443.0,88.83342126,513.4542607,3809.842389,60678.90572,No,77447.2091,22.65952914,266.1269631,91.78006311,932.1435007000001,70.0,45_and_up,0.0,813.2333318,9.0,Public_or_other,Services_or_Retail,646.5903169,0.0,Yes,5384
2.0,632.6264304,63065.95209,Financial,210.87547680000003,No,299.0672649,Yes,Female,After_16:00,0.731434125,0.143756999,4.873251785,9.798593342,0.6238431529999999,4.528777141,4066.0,18.49686881,391.6320835,3773.9368159999995,45969.160639999995,No,89441.22896000001,19.789696399999997,243.46023689999998,12.0713962,44689.3422,60.0,45_and_up,2.0,590.0810464,5.0,Public_or_other,Industry_or_other,415.4108894,2.0,No,8226
9.0,2076.6401100000003,190745.8553,Healthcare,692.2133701,Yes,275.5593341,Yes,Male,After_16:00,0.9794796259999999,0.360261974,8.242926844,4.821993366,6.430881615,9.898896678,8184.0,85.06414401,351.1670524,3457.927446,47057.18685,Yes,75932.94661,18.73945176,295.173002,83.74298885,479861.5631,80.0,Below_30,2.0,654.0261496,11.0,Foot_or_bicycle,Public_Sector,620.8397382,1.0,No,6661
10.0,1456.284351,360101.3559,Education,485.428117,Yes,741.8222046,No,Male,By_16:00,0.597260765,0.7422490009999999,9.398540009,9.184433168,8.972653693,7.654033266,4224.0,73.08324615,269.35001760000006,7956.922081000001,34271.67403,Yes,550300.1832,16.41188647,597.3287306,9.200135386,236135.8849,100.0,30-45,2.0,319.04713060000006,13.0,Foot_or_bicycle,Public_Sector,4.8997885000000005,,No,1455
3.0,1108.674643,100569.5318,Financial,369.55821430000003,Yes,272.1344782,Yes,Female,After_16:00,0.151465278,0.230808168,,1.4026046030000001,3.333213583,8.038537663,6971.0,96.49269858,331.9085369,3385.161855,40080.50836,Yes,74057.1742,18.21835714,304.8624895,35.22022387,,60.0,30-45,1.0,519.4428546,11.0,Foot_or_bicycle,Industry_or_other,387.0234472,0.0,Yes,9727
7.0,247.81566569999995,58880.9761,Education,82.6052219,No,712.7996843999999,No,Male,By_16:00,0.998662768,0.090437006,4.08950614,3.442690563,9.356059777,2.286909786,9089.0,25.65221128,673.2902946,8474.577434,77544.16902999999,No,508083.3901,25.94783796,274.4463855,55.01725778,6916.2279069999995,100.0,30-45,2.0,928.6184254000001,11.0,Motorcycle_or_truck,Public_Sector,502.75438360000004,0.0,No,2920
2.0,859.9893882000001,112301.9846,Healthcare,286.6631294,No,391.7559432,Yes,Male,After_16:00,0.115841301,0.228939599,9.615274947,2.480547975,0.218011767,0.984567883,8053.0,90.85534759999999,369.298906,4656.157243,47905.96604,No,153472.719,19.21715135,169.931871,80.59206961,82472.41288999999,80.0,Below_30,0.0,625.9403168,14.0,Foot_or_bicycle,Student_or_Unemployed,508.79141430000004,0.0,No,3995
9.0,215.2002891,26064.114980000002,Environment,71.73342971,No,363.3468396,Yes,Male,By_16:00,0.456666756,0.030030132,2.201177233,6.820613388,0.10492827,8.949111532,9000.0,5.630685993999999,387.06771610000004,,48058.82761,No,132020.9258,19.6740366,179.08481469999998,86.34328125,5227.418368,,Below_30,1.0,622.0111512,12.0,Public_or_other,Hightech,474.63104560000005,3.0,No,2092
4.0,726.3689059999999,72573.34774,Social,242.1229687,No,299.73755960000005,Yes,Male,After_16:00,0.696862092,0.920103516,5.79366558,3.083546495,0.6637884000000001,5.7039708639999995,5244.0,47.88341012,348.73859280000005,3694.852781,41921.4565,No,89842.60462,18.67454398,274.7753742,11.33700542,58875.65492000001,70.0,30-45,2.0,537.9000235000001,7.0,Public_or_other,Industry_or_other,388.1230681,2.0,No,2947
4.0,327.1902203,56924.86927,Healthcare,109.0634068,No,521.9428858,No,Male,After_16:00,0.646133992,0.394206135,0.287188583,9.998637927,4.10916615,8.387389537,7230.0,57.78594161,,6092.992949,54895.38996,No,272424.3761,20.89933121,69.367005,64.45776902,12013.8901,80.0,30-45,2.0,686.1632876,8.0,Car,Industry_or_other,481.73031660000004,0.0,Yes,9685
2.0,235.8451267,56512.71194,Environment,78.61504224,No,718.8536739,No,Female,After_16:00,0.9130164159999999,0.373399931,9.777793891,0.08791664800000001,0.115125787,7.93337377,5149.0,34.76322119,639.5490136,8467.634766,74282.84453999999,No,516750.6045,25.28930631,260.87352569999996,59.62832554,6268.939907999999,90.0,Below_30,2.0,884.4014576999999,10.0,Car,Hightech,473.84395610000007,0.0,No,8256
1.0,845.5909210000001,88806.82099,Social,281.8636403,No,315.0701555,Yes,Male,After_16:00,0.957476529,0.7654626240000001,1.144141357,8.501324325,6.410627356,6.134541538,5803.0,40.56843659,313.9235253,3778.5486060000003,43697.81224,No,99269.20289,17.71788716,272.8852684,72.08219829,79738.97537,70.0,Below_30,2.0,601.5977008,7.0,Public_or_other,Public_Sector,575.1190247999999,0.0,No,5754
7.0,1281.356375,118145.269,Social,427.11879180000005,Yes,276.6098597,Yes,Female,By_16:00,0.7772826620000001,0.646005886,3.03526958,0.07774687599999999,1.80372997,9.51406731,9579.0,57.16023119,438.8653825,3643.829362,40172.07985,Yes,76513.01446,20.94911412,536.8548483,26.88049588,182867.5811,70.0,Below_30,1.0,430.4763875,10.0,Foot_or_bicycle,Industry_or_other,15.67311467,0.0,No,1391
8.0,250.1593651,22323.1231,Healthcare,83.38645502,No,267.70682469999997,Yes,Male,By_16:00,0.984893364,0.57409141,4.1005502389999995,6.313974264,0.604541036,6.469555432000001,5173.0,22.41158253,478.9130868,3634.894421,58029.37952,No,71666.944,21.88408295,282.4905192,90.66181928,,80.0,Below_30,2.0,787.4732552999999,13.0,Motorcycle_or_truck,Public_Sector,,0.0,Yes,1470
8.0,855.499766,115939.2883,Military,285.16658870000003,No,406.5668732,Yes,Female,By_16:00,0.598258989,0.18413758,2.717399907,,5.942994496,3.447962594,7086.0,67.23007131,395.3653708,4856.399474,46601.8641,Maybe,165296.6224,19.88379669,205.02423430000002,77.59034191,81615.14988,30.0,30-45,1.0,571.724599,5.0,Public_or_other,Industry_or_other,350.4781559,0.0,Yes,390
5.0,1709.300619,54046.680089999994,Environment,569.7668729,Yes,94.85753325,Yes,Male,After_16:00,0.25554349,0.617715161,7.463519359,1.6017612280000002,3.954160318,3.953040855,8780.0,64.69787452,673.9522013,2296.4797350000003,58883.55981,Yes,8997.951615,25.96058939,565.5211195,52.44058629,325214.0563,90.0,30-45,0.0,688.973292,12.0,Motorcycle_or_truck,,145.86111499999998,1.0,Yes,4275
2.0,739.4665492,175911.7029,Healthcare,246.4888497,No,713.6700222999999,No,Female,By_16:00,0.052445282999999995,0.17338665399999997,3.3219239139999996,4.8710320010000006,7.993581982,0.010318955999999999,4531.0,11.67886509,605.0642934,8346.828809999999,71859.30612000001,No,509324.9008,24.59805467,238.2297876,84.42469742,61013.24189,80.0,Below_30,2.0,862.0503502999999,9.0,Car,Industry_or_other,492.25096799999994,0.0,Yes,8892
5.0,697.5958713,77522.65609,Social,232.5319571,No,333.3849552,Yes,Female,By_16:00,0.902097305,0.06456171,7.789398527,7.493784931,6.870751842000001,0.412269516,8190.0,70.48868022,391.74701400000004,4117.34358,46429.31675,No,111145.5283,19.79259998,218.27029649999997,,54313.643039999995,70.0,45_and_up,0.0,590.7371427,7.0,Public_or_other,Services_or_Retail,409.6526692,0.0,Yes,8483
9.0,619.1591097999999,101233.2997,Healthcare,206.3863699,No,490.50380480000007,Yes,Female,By_16:00,0.0778532,0.24825185800000002,2.1527323380000003,6.774179612,2.119747228,7.326899651000001,5922.0,,480.4225732,5865.883195,58017.97384,No,240593.9825,21.91854405,24.40887182,10.9049425,42811.720069999996,80.0,45_and_up,3.0,725.9003332999999,8.0,Foot_or_bicycle,Industry_or_other,488.939274,0.0,Yes,8829
7.0,194.5325143,21080.03838,Education,64.84417144,No,325.08763569999996,Yes,Male,After_16:00,0.739311918,0.17615084399999997,7.359114438,1.929936672,6.238896546,8.109048733,9753.0,74.56794775,368.3583655,3987.593088,43951.21951,No,105681.9709,19.19266437,245.2703755,74.12061002,4279.610742,100.0,Below_30,1.0,558.7282592,10.0,Foot_or_bicycle,Industry_or_other,389.3939334,0.0,Yes,5584
3.0,447.1055222,55322.049829999996,Social,149.0351741,No,371.2012965,Yes,Female,After_16:00,0.83356495,0.6573623989999999,9.297591922999999,6.874245349,5.530079335,1.190293352,6252.0,47.29008991,,4602.733671,52519.32384,No,137790.4025,21.10356257,145.5140586,62.25528247,22370.51828,70.0,,5.0,667.9460462999999,13.0,Public_or_other,Industry_or_other,460.0031973,0.0,No,8395
4.0,100.3638995,,Environment,33.45463318,No,349.44045669999997,Yes,Female,By_16:00,0.903502213,0.924330092,0.8972415840000001,7.910722054,3.23014932,9.505402562,3661.0,13.70583128,410.09145839999996,4314.587484000001,51841.65372,No,122108.6328,20.25071501,188.557435,54.63534129999999,1162.667115,90.0,45_and_up,1.0,688.6752557,8.0,Car,Services_or_Retail,569.2977948,0.0,No,2833
3.0,394.38824189999997,51193.06157,Foreign_Affairs,131.4627473,No,389.41116489999996,Yes,Female,After_16:00,0.343832301,0.8039737709999999,0.191726137,3.452195604,9.554630604,8.502257864,7280.0,90.00510406,456.2034084,4806.5184659999995,51898.985539999994,Maybe,151641.0554,21.35891871,167.6474764,36.66039822,17423.916680000002,40.0,Below_30,3.0,640.4529464,6.0,Public_or_other,Student_or_Unemployed,381.8575248,0.0,Yes,5216
5.0,220.55102250000002,21800.12019,Environment,73.51700749,No,296.53165889999997,Yes,Male,By_16:00,0.490652311,0.40652833299999996,9.553684148,5.186085213999999,7.422534602000001,,8930.0,50.9566328,494.94110650000005,3955.1988020000003,58688.186310000005,No,87931.02472,22.24727189,231.80800950000003,2.183632157,5488.267398,90.0,45_and_up,0.0,780.5753702000001,15.0,Car,Hightech,610.950417,1.0,No,752
7.0,345.8481438,53840.46302999999,Financial,115.28271459999999,No,467.029799,Yes,Male,After_16:00,0.880892233,0.603299763,3.9016062739999997,2.610965769,4.621322956,2.3932084209999998,3260.0,,490.26038669999997,5650.818764,58153.48175,No,218116.8332,22.14182438,40.83543475,24.4180026,13415.386999999999,60.0,30-45,2.0,726.9187242,9.0,Foot_or_bicycle,Industry_or_other,477.9627925,1.0,Yes,3766
7.0,1197.8918210000002,100854.5666,Healthcare,399.2972736,Yes,252.58015319999996,Yes,Male,After_16:00,0.732857868,0.010999196000000001,5.677870836,7.604680087,0.6880192690000001,1.724633691,,56.14484854,554.2145944,3634.230721,58119.91187999999,Yes,63796.7338,23.54176277,267.9581,84.43950233,159847.61,80.0,30-45,3.0,730.3311877,,Car,Public_Sector,412.5600748,1.0,Yes,5549
6.0,523.1208885,55970.6362,Social,174.3736295,No,320.98108160000004,Yes,Female,By_16:00,0.8095200920000001,0.341895732,2.83275469,1.9081001519999998,2.140932297,1.963317336,5859.0,19.48727388,379.8507141,3969.5122439999996,44710.39542,No,103028.8548,19.48975921,244.13569959999998,37.00267295,30590.536289999996,70.0,Below_30,1.0,,6.0,Foot_or_bicycle,Services_or_Retail,385.46347410000004,1.0,No,1684
2.0,65.568558,5560.555840999999,Financial,21.856185999999997,No,254.41565330000003,Yes,Female,After_16:00,0.205980655,0.627650892,9.439612851,2.694144831,2.2259200690000003,5.86223512,7465.0,87.76294324,469.77249589999997,3483.701525,56763.87221,No,64727.324660000006,21.67423576,287.2781947,7.835887396,509.5490525,60.0,45_and_up,0.0,771.2152123,12.0,Car,Services_or_Retail,645.9568012,0.0,Yes,2638
10.0,392.11497189999994,59206.154689999996,Military,130.7049906,No,452.97547099999997,Yes,,After_16:00,0.72876433,0.079926184,3.8971887830000003,9.712548307,9.057682324,9.848670124,3682.0,30.42130372,543.9824152000001,5617.71954,60597.5681,Maybe,205186.7773,23.323430600000002,112.4930378,64.58017724,17224.49956,30.0,45_and_up,0.0,738.7598052,5.0,Motorcycle_or_truck,Hightech,407.7561689,2.0,No,6858
7.0,714.6168698,73111.20408,Healthcare,238.2056233,No,306.9247613,Yes,Female,By_16:00,0.32113070899999996,0.502801971,9.642960832,6.122701202999999,6.1295759610000005,,8454.0,98.76878341,542.8163513,4154.880316,64175.08588,No,94202.80912,23.2984195,264.2797163,7.0281867170000005,56990.12459,80.0,30-45,2.0,856.8806017,11.0,Motorcycle_or_truck,Services_or_Retail,675.3068188999999,1.0,Yes,1990
3.0,408.6507964,,Military,136.2169321,No,396.5301743,Yes,Female,After_16:00,0.82333284,0.942422392,0.765485764,5.794728813,0.005783867,5.56334093,4298.0,26.20403571,469.6651183999999,4904.63198,56864.50581,Maybe,157236.1791,21.67175855,,97.00490278,18701.26953,30.0,30-45,3.0,735.1838713999999,6.0,Motorcycle_or_truck,Public_Sector,545.6644947000001,3.0,Yes,2898
1.0,456.5135108,44916.726389999996,Education,152.17117030000003,No,295.1723793,Yes,Female,By_16:00,0.62406426,0.10599546,7.345140617999999,7.902384289,7.590365915,1.526081851,4953.0,99.17883675,348.66150780000004,3649.0468090000004,45918.47553,No,87126.73353,18.67247996,262.9721474,2.178853471,23318.236230000002,100.0,30-45,0.0,626.0870397000001,11.0,Car,Student_or_Unemployed,565.5488895,1.0,Yes,9278
2.0,337.9161318,40490.79389,Education,112.6387106,No,359.4749413,Yes,Male,By_16:00,0.065858294,0.7495187259999999,5.700815327000001,5.397509756,5.857653937,6.15507158,8369.0,41.13420267,402.5024019,4399.754217000001,47753.62355,No,129222.2334,20.06246251,193.0198238,89.12417714,12810.11784,100.0,45_and_up,0.0,603.4682948,9.0,Motorcycle_or_truck,Public_Sector,410.53727789999994,0.0,Yes,556
,253.3621201,42351.863139999994,Education,84.45404003,No,501.4782375,No,Male,After_16:00,0.754861847,0.018780082,3.403008545,8.406043472,3.6155829230000003,2.904801262,7747.0,25.36668496,416.580268,5847.942911,52474.28167,No,251480.4227,20.41029809,91.73800546,18.16756357,7226.938918000001,100.0,45_and_up,1.0,655.9989823,10.0,Foot_or_bicycle,Industry_or_other,461.85783480000003,1.0,Yes,7513
