Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,index_col
1.0,127.07585900000001,18186.99401,Healthcare,42.35861966,No,429.35757019999994,Yes,Female,After_16:00,0.475118666,0.850721857,4.389629187,0.5285936170000001,9.62462266,0.251376119,3014.0,2.97426465,444.82710729999997,5183.229917000001,57125.705160000005,No,184347.9231,21.09092476,149.101325,17.6971057,1846.611279,80.0,Below_30,2.0,752.8553249,10.0,Foot_or_bicycle,Public_Sector,619.1503426,0.0,Yes,7449
8.0,189.5013965,25380.53278,Financial,63.16713217,No,401.7996687,Yes,Female,By_16:00,0.638259656,0.5025332779999999,5.141744416,2.48672667,5.441218584,5.9694238120000005,4989.0,80.40072685,431.44070020000004,4880.878087,52542.53763,No,161442.9738,20.77115067,120.488975,20.7284288,4063.253719,60.0,30-45,3.0,671.8828416,10.0,Car,Public_Sector,486.8124892,1.0,No,5773
4.0,1718.466744,292586.3214,Environment,572.8222479,Yes,510.7803031,No,Female,After_16:00,0.584663422,0.746141982,9.488176231,1.821940828,0.755565388,3.660977341,6461.0,6.987095997000001,467.2692541999999,6042.341539999999,57064.11071,Yes,260896.5181,21.61641169,40.76052925,67.50375042,328708.1499,90.0,Below_30,0.0,710.7356900000001,12.0,Foot_or_bicycle,Industry_or_other,478.2306617,0.0,Yes,6050
6.0,784.0654006,193734.5478,Education,261.3551335,No,741.2693416000001,No,Female,After_16:00,0.844261013,0.319749406,5.0168592510000005,6.656867387,5.939572591,0.16606483800000002,6636.0,,674.7012247,8762.095865000001,78753.57011,No,549480.2368,25.97501154,299.324221,16.842153200000002,68577.86096,100.0,45_and_up,2.0,946.0513696,11.0,Motorcycle_or_truck,Public_Sector,529.3866664,0.0,No,5985
9.0,394.71380960000005,64499.52732000001,Environment,131.5712699,,490.2250118,Yes,Female,By_16:00,0.9527473470000001,0.265055019,4.940283671,2.754155318,1.201881466,6.164619224,6990.0,7.246691338,488.60991409999997,5879.469946,58122.3469,No,240320.5622,22.10452248,37.89373855,24.60808891,17452.57032,90.0,Below_30,1.0,721.3742189,9.0,Public_or_other,Student_or_Unemployed,465.20559000000003,0.0,,1019
6.0,,14761.98491,Education,37.26655232,No,396.1188783,Yes,Female,After_16:00,0.09461931300000001,0.9009276940000001,2.01540946,4.302200128,8.186979766,1.9459042469999999,8339.0,6.833503069,430.76047760000006,4822.7097380000005,54150.63016,No,156910.1658,20.75477,139.9699217,12.52168065,,100.0,Below_30,3.0,708.9435137,16.0,Foot_or_bicycle,Public_Sector,563.2943921,0.0,No,4089
4.0,1353.8347529999999,118732.6565,Education,451.2782509,Yes,263.1029887,Yes,Male,By_16:00,0.615017024,0.797461467,4.988309012,0.8142397090000001,8.117400405,4.843626409,4573.0,2.371746744,350.7644812,3332.558849,48479.68008,Yes,69223.18264,18.72870741,340.22661850000003,33.65085477,204113.33800000002,100.0,30-45,2.0,688.6455227000001,15.0,Car,Services_or_Retail,693.2943815,1.0,Yes,3053
8.0,1035.931002,45237.73573,Healthcare,345.3103341,Yes,131.0060293,Yes,Female,After_16:00,0.50650161,0.421111146,5.428784695,0.32639143800000003,6.546740517999999,8.960404287000001,8496.0,79.30433475,,2200.746716,38889.68698,Yes,17162.579709999998,21.10315643,588.3569223,17.20757645,119594.5371,80.0,45_and_up,2.0,436.4122663,13.0,Public_or_other,Industry_or_other,45.00554615,3.0,No,2390
6.0,414.36443280000003,61015.88839,Environment,138.1214776,No,441.7552538,Yes,Female,After_16:00,0.32318393,0.791042063,6.548139318,,5.374936394,9.906192212,8438.0,58.20018197,387.5897835,5192.732105,50081.13468,No,195147.7043,19.68730006,126.6344244,16.27974787,19225.66405,90.0,45_and_up,3.0,,14.0,Foot_or_bicycle,Services_or_Retail,502.787508,0.0,Yes,7287
5.0,110.9843916,13459.59375,Military,36.99479719,No,363.82396370000004,Yes,Female,After_16:00,0.085355156,0.81025122,2.154008565,0.607876345,4.622056156,2.580869254,5772.0,34.55544286,347.7967335,4333.833104,43959.67579,Maybe,132367.8766,18.6493092,215.04857230000002,71.50695485,1415.609816,30.0,Below_30,1.0,565.7240158,7.0,Foot_or_bicycle,Student_or_Unemployed,432.64911839999996,1.0,No,9276
10.0,456.53954180000005,102367.9654,Education,152.17984730000003,No,672.677541,No,Female,After_16:00,0.672107861,0.142431054,7.6245919429999995,9.104646801,8.859181262,5.912865815,4506.0,82.95777258,634.4817345,7995.738879,72943.27772,No,452495.0741,25.18892087,221.28806519999998,87.85626327,23320.88576,100.0,30-45,0.0,871.9800275,11.0,Car,Industry_or_other,467.3574246,1.0,Yes,8391
4.0,529.7838057,82062.3316,Education,176.59460190000001,No,464.69331860000005,Yes,Female,After_16:00,0.12018951800000001,0.59796678,2.027200239,3.648755117,0.859394623,2.06448829,6265.0,5.712433787999999,417.91324069999996,5482.759667,53462.40838,No,215939.8803,20.44292642,93.45608671,49.88700431,31372.24802,100.0,Below_30,2.0,686.2773942000001,12.0,Public_or_other,Services_or_Retail,527.3722914,0.0,No,2183
3.0,179.9197239,18320.286180000003,Healthcare,59.97324129,No,305.474338,Yes,Female,By_16:00,0.723192572,0.604873439,6.085900948,6.067827572000001,3.957381735,4.840108003,5611.0,18.60283671,385.9713727,3826.686125,45028.166860000005,No,93314.57117000001,19.64615415,251.12476439999998,40.848953,3666.7629119999997,80.0,Below_30,3.0,572.6476105,8.0,Car,Student_or_Unemployed,389.45188239999993,1.0,Yes,3046
5.0,1877.238135,470821.1576,Financial,625.746045,Yes,752.4157147000001,No,Male,After_16:00,0.387587597,0.5387342039999999,0.590064088,2.328929603,2.412915744,0.207169312,5450.0,11.93082358,630.2257671,8784.608681,64695.73774,Yes,566129.4077,25.10429778,519.8220533,92.56647690000001,392193.8588,60.0,45_and_up,1.0,674.7623535,12.0,Foot_or_bicycle,Student_or_Unemployed,64.63518325,0.0,No,1344
8.0,251.2352509,24324.56321,Financial,83.74508362,No,290.4595966,Yes,Male,After_16:00,0.112112725,0.6454375170000001,6.373923607,2.702490136,1.164059497,2.260979011,6966.0,19.94954082,475.4206103,3855.4371869999995,57625.154310000005,No,84366.77729,21.80414204,251.61958340000004,1.206399919,7106.984114,60.0,30-45,2.0,775.4830381,11.0,Motorcycle_or_truck,Student_or_Unemployed,637.1170584,0.0,Yes,8074
6.0,261.5226512,24870.17645,Education,87.17421707,No,285.2927997,Yes,Male,By_16:00,0.634370259,0.67457477,0.65676261,8.158768627,0.8336710070000001,7.51097155,8701.0,95.27634494,502.27045030000005,3857.4688979999996,59616.81609,No,81391.98156,22.41139108,253.17518019999997,19.94324925,7696.518339,100.0,45_and_up,0.0,797.6423041,16.0,Car,Student_or_Unemployed,634.1392376,1.0,No,3629
2.0,101.0976901,13675.234059999999,Education,33.69923002,No,405.8025674,Yes,Male,,0.315644561,0.58673052,7.582717054,4.226756999,1.608740815,7.758657951,7432.0,99.96577848,462.07588139999996,4982.177436999999,54925.06379,No,164675.7237,21.49595035,103.3285403,73.84118668,1179.337334,100.0,45_and_up,2.0,696.8909332000001,14.0,Motorcycle_or_truck,Hightech,480.88476619999994,0.0,No,9130
2.0,196.2916831,31324.637960000004,Foreign_Affairs,65.43056104,No,478.7462841,Yes,Female,After_16:00,0.040496548,0.852941281,9.995133136,1.562482191,9.506990635,2.41396497,7587.0,39.40788438,393.7653953,5574.993631,50029.87165,Maybe,229198.0045,19.84352275,118.6036239,49.29449607,4356.588879,40.0,45_and_up,3.0,628.1320321000001,7.0,,Services_or_Retail,451.7370959,0.0,No,9424
4.0,128.57558329999998,17603.11866,Foreign_Affairs,42.85852778,No,410.72616289999996,Yes,Female,After_16:00,0.29181728100000004,0.242010618,7.0340471639999995,5.765554076,1.482561994,2.640154781,3859.0,53.96395116,492.93543210000007,5093.132493,55645.582310000005,Maybe,168695.9809,22.20214927,133.320174,41.14004471,1889.7119309999998,40.0,30-45,2.0,685.331961,8.0,Motorcycle_or_truck,Student_or_Unemployed,,2.0,No,6898
7.0,446.4180491,40361.542480000004,Healthcare,148.8060164,No,271.2359585,Yes,Male,After_16:00,0.251938257,0.203152518,4.389297853,0.6517539920000001,9.673561253999999,5.239316758,5173.0,25.29757952,350.56246400000003,3413.4845130000003,41239.77325,No,73568.9452,18.72331338,301.2324458,72.96306938,22302.036519999998,80.0,Below_30,0.0,529.2333969,7.0,Car,Student_or_Unemployed,373.2071667,0.0,Yes,7310
2.0,1033.535727,147437.4195,Education,344.5119091,Yes,427.96029869999995,Yes,Male,After_16:00,0.937277483,0.578810196,3.9507041760000003,5.280715872,3.812128478,4.846050947,9124.0,15.29406123,384.1135158,5047.830019,54353.54824,Yes,183150.0173,19.59881414,251.13668810000001,77.27052327,119042.9674,100.0,30-45,1.0,743.9143223,15.0,Car,Hightech,710.8322563999999,0.0,No,4529
9.0,1369.881685,,Healthcare,456.6272285,Yes,454.9786895,Yes,Female,After_16:00,0.511036423,0.090704851,3.9108833410000003,5.85697321,2.414035483,1.742180453,9195.0,69.61847644,426.38314560000003,5402.5531869999995,51642.94492,Yes,207005.6079,20.64904709,113.68630659999998,21.78745712,208975.053,80.0,45_and_up,6.0,642.235212,14.0,Motorcycle_or_truck,Hightech,425.98502419999994,0.0,No,440
4.0,776.2226727000001,98697.83833,Environment,258.7408909,No,381.4543499,Yes,Female,After_16:00,0.662149074,0.04837908,9.673850802,8.911691455,,0.475225991,9202.0,67.73302653,397.3063959,4609.156290999999,51624.57921,,145507.4211,19.93254615,176.369585,51.38239686,67215.58952000001,90.0,Below_30,2.0,686.0547475999999,13.0,Motorcycle_or_truck,Hightech,580.6671125,0.0,Yes,4722
2.0,719.7121767000001,93872.54747,Social,239.90405890000002,No,391.2920352,Yes,Male,By_16:00,0.18241180699999998,0.053570458,2.2368934080000002,1.662089655,4.022497083,6.309413495,6658.0,26.02895054,339.14326339999997,4591.206879,45427.948580000004,No,153109.4568,18.41584273,194.2467374,83.3280588,57803.86154,70.0,45_and_up,1.0,597.4999429,13.0,Car,Student_or_Unemployed,506.2836046,0.0,No,6770
8.0,532.8052799999999,47776.2274,Social,177.60176,No,269.0076236,Yes,Female,After_16:00,0.076909267,0.860391606,9.742338282999999,3.735130297,5.352131182,8.509581804,3478.0,56.61861266,498.2901965,,59879.03381,No,72365.10153,22.32241467,287.6554232,26.44228772,31729.98692,70.0,45_and_up,5.0,811.0725586,13.0,Car,Industry_or_other,671.4212387,0.0,Yes,1901
5.0,282.30008860000004,28363.74088,Education,94.10002952,No,301.4211687,Yes,Female,After_16:00,0.98622116,0.210852343,3.651418432,8.968863185,9.696980829,4.908919532,6609.0,34.95913001,352.4602338,3719.132155,41897.62827,No,90854.72095,18.7739243,278.1303665,83.23010325,8958.915586,100.0,Below_30,2.0,533.8052338,9.0,Motorcycle_or_truck,Student_or_Unemployed,372.897813,1.0,No,3566
6.0,535.518704,75040.48043,Social,178.5062347,No,420.38016519999996,Yes,Female,After_16:00,0.227102985,0.046549787,7.4151483339999995,0.283367357,4.22770702,0.29505871,8308.0,73.73189735,363.7787724,4931.359197,47251.66711,No,176719.4833,19.07298541,159.256585,80.75842853,32052.98205,70.0,45_and_up,2.0,608.6324445,11.0,Motorcycle_or_truck,Student_or_Unemployed,478.3870656,0.0,Yes,813
9.0,1039.529061,158480.0887,Healthcare,346.5096871,Yes,457.3612069,Yes,Female,After_16:00,0.131703981,0.043417174,9.605609467,4.599084621,3.560835277,7.967336102999999,6058.0,60.23431886,556.0216972000001,5685.655463,52913.28167,Yes,209179.2736,23.58011232,476.6881877,18.98814519,120425.47300000001,80.0,45_and_up,3.0,560.4253302999999,11.0,Motorcycle_or_truck,Public_Sector,28.53936425,1.0,Yes,6993
6.0,118.40715800000001,13667.83948,Environment,39.46905268,No,346.2925646,Yes,Female,By_16:00,0.035466384,0.621955072,2.8752977769999997,0.747715316,7.178875708,4.790250829,6635.0,79.84233398,379.183232,4221.29211,45600.76028,No,119918.5403,19.47262776,216.16125240000002,86.99279716,1607.275172,90.0,Below_30,1.0,579.7882548,9.0,Car,Student_or_Unemployed,407.788179,2.0,Yes,8887
9.0,1112.7779189999999,185311.7695,Environment,370.9259731,Yes,499.5923255,Yes,Male,After_16:00,0.840304781,0.7436781090000001,3.20940234,5.249682285,8.693049459,4.340705746,9151.0,98.02752908,628.8628044,6253.648864,73031.99489,Yes,249592.4917,25.07713709,175.19538980000002,85.33676849,137967.0035,90.0,45_and_up,2.0,925.2814304,12.0,Public_or_other,Hightech,618.6913479,1.0,No,6548
6.0,1112.795765,194403.6644,Healthcare,370.93192180000005,Yes,524.0952666000001,No,Male,By_16:00,0.9730342479999999,0.456380812,7.337975042999999,4.077063098,8.374875477,5.063420611000001,3945.0,80.67631964,341.14067969999996,5923.234025,45642.56193,Yes,274675.8485,18.46999404,183.9175149,81.92391028,137971.4225,80.0,Below_30,5.0,564.6902257999999,11.0,Public_or_other,Public_Sector,410.5081749,4.0,Yes,7410
7.0,231.1457037,31566.688319999997,Foreign_Affairs,77.04856791,No,409.698573,Yes,Male,After_16:00,0.004226123,0.841749388,5.035105681,8.156986479,8.501848227,2.1401217669999997,4337.0,50.29831713,381.4328481,4859.851426,48860.19621,Maybe,167852.9207,19.53030589,149.1288874,24.78958929,6023.530384000001,40.0,Below_30,0.0,631.665782,10.0,Motorcycle_or_truck,Public_Sector,494.8127227,0.0,No,9447
9.0,-51.27805169,-9770.53096,Environment,-17.092683899999997,Yes,571.620643,No,Male,After_16:00,,0.211676647,2.621408021,7.843179521000001,4.723560133,4.3156949760000005,8297.0,97.69564134,564.9115228,6846.029475,69160.07756,Yes,326750.1595,23.76786744,153.73599119999997,46.973357,285.0671589,90.0,30-45,3.0,875.3564523,15.0,Public_or_other,Public_Sector,619.5480351,1.0,No,9386
1.0,315.3275954,37778.897619999996,Financial,105.1091985,No,359.4252279,Yes,Female,By_16:00,0.813445225,0.690419332,1.59446721,1.210966259,0.398376021,4.424424844,6486.0,65.87996336,474.46117639999994,4543.174632,57081.658279999996,No,129186.4945,21.78212975,157.32017140000002,14.25562836,11163.0528,60.0,45_and_up,6.0,745.8822619,8.0,Foot_or_bicycle,Services_or_Retail,565.8493606000001,2.0,No,9680
1.0,287.6977829,22802.511440000002,Education,95.89926097,No,237.77567430000002,Yes,Female,After_16:00,0.637544609,0.598509725,6.170283952,4.944657404,3.6266648999999997,4.091404986000001,3912.0,23.99143854,468.16952080000004,3314.095785,55188.01,No,56537.27127999999,21.63722535,280.8199876,48.49897213,9302.567515,100.0,45_and_up,3.0,742.7880029,13.0,Car,Student_or_Unemployed,595.3157335,0.0,No,4628
4.0,426.2414169,41571.708569999995,Healthcare,142.08047230000003,No,292.59269689999996,Yes,Female,By_16:00,0.494582046,0.987528946,0.15582654599999998,8.283159853999999,5.251431973,8.342946812000001,3156.0,66.66785025,483.50662710000006,3892.9402229999996,58281.11411,No,85610.48627000001,21.98878412,248.5320534,34.77264368,20338.94108,80.0,30-45,0.0,782.3828014,10.0,Foot_or_bicycle,Hightech,635.9351346,0.0,No,6263
2.0,141.5210536,17479.634280000002,Financial,47.17368455,No,370.5378209,Yes,Male,By_16:00,0.169390021,0.059512317,2.166744045,0.668018786,8.46611225,4.987272506,4442.0,59.857184600000004,442.65380999999996,4590.685829,50960.07688,No,137298.2767,21.03933958,172.1355561,79.66504348,2282.530198,60.0,45_and_up,2.0,636.499366,10.0,Car,Hightech,402.1143098,1.0,Yes,745
1.0,144.004917,20701.44688,Other,48.00163901,No,431.2654174,Yes,Male,By_16:00,0.5270702039999999,0.512119105,3.155025104,1.6391434919999999,0.671221747,1.04478637,8412.0,88.23108433,369.5191413,,48834.73248,Maybe,185989.8602,19.22288067,148.7228499,61.80903662,2362.1589870000003,50.0,45_and_up,1.0,635.2957054,7.0,Public_or_other,Public_Sector,519.2038729,0.0,No,1490
7.0,1298.703451,229101.3596,Environment,432.90115030000004,Yes,529.2232636,No,Female,By_16:00,0.951800544,0.065079375,6.894698101,7.046820642,4.5144585919999995,2.580538734,9818.0,37.98512656,662.7350639,6617.702763,70564.16758,Yes,280077.2627,25.74364123,209.2929459,62.08740699,187846.3071,90.0,45_and_up,2.0,835.2222967,13.0,Motorcycle_or_truck,Public_Sector,371.6768257,0.0,Yes,7984
6.0,1116.430903,76634.58157000001,Healthcare,372.14363430000003,Yes,205.9274283,Yes,Male,After_16:00,0.682251662,0.31531206300000003,8.441147218,2.459943308,6.236819634,2.384374645,5993.0,85.85843109,427.46067300000004,2914.195629,44358.093219999995,Yes,42406.10574,20.67512208,368.8018066,85.3706782,138873.0282,80.0,30-45,0.0,550.1002419,14.0,,Industry_or_other,289.5857867,1.0,Yes,9841
9.0,645.4672743,87482.78154,Financial,215.15575809999999,No,406.60209289999995,Yes,Male,By_16:00,0.624141292,0.025754727999999998,,3.52503483,4.81319359,0.442681049,4490.0,32.16740645,400.2682614,4866.557452,50313.676889999995,No,165325.2619,20.00670541,136.7363112,86.07608152,46517.155999999995,60.0,30-45,2.0,648.2925227999999,12.0,Public_or_other,Services_or_Retail,494.78175639999995,1.0,No,1795
3.0,488.3211847,69956.58805,Financial,162.7737282,No,429.77812710000006,Yes,Male,By_16:00,0.290436338,0.771742934,8.242890878999999,7.062639084,8.326098209,3.398822309,4853.0,98.07184231,396.2673581,5090.315987,49164.09287,No,184709.2385,19.90646523,138.21641609999998,81.14598682,26668.06033,60.0,Below_30,2.0,620.4113929,6.0,Car,Hightech,441.5859158,1.0,Yes,9808
,1437.0906400000001,216492.2898,Education,479.0302134,Yes,451.9386956,Yes,Male,After_16:00,0.749589072,0.7581537140000001,7.426416576,3.9971316910000003,9.370910206,9.042700338,3788.0,59.76516289999999,475.13286600000004,5469.652688,55425.77846,Yes,204248.5846,21.79754266,93.99954443,15.60113637,229958.9756,100.0,30-45,1.0,684.3828262999999,13.0,Foot_or_bicycle,Industry_or_other,423.1387548,0.0,No,5024
3.0,241.2204554,34079.2782,Military,80.40681848,No,423.8356752,Yes,Female,After_16:00,0.35656072299999997,0.959152544,4.69506833,4.714708503,0.680575701,0.41481216200000004,9244.0,41.29681732,369.58444360000004,4977.525639,48838.05733,Maybe,179636.6796,19.22457915,153.0196514,11.27830434,6555.663276,30.0,45_and_up,2.0,637.3159877999999,9.0,Car,Industry_or_other,524.6128421,0.0,Yes,7117
5.0,424.94593669999995,95155.13042,Financial,,No,671.7687277000001,No,Male,After_16:00,0.9360609129999999,0.995726151,1.020674575,5.583201249,4.513174831000001,8.02034484,6289.0,47.99415248,638.6735336,7995.034344,72979.55502,No,451273.2235,25.27199109,225.2942124,91.84269253,20215.98744,60.0,Below_30,2.0,869.4961824999999,5.0,Motorcycle_or_truck,Hightech,455.02625889999996,0.0,Yes,6849
7.0,145.475074,21418.41736,Military,48.49169132,No,441.6925204,Yes,Female,By_16:00,0.666355823,0.401736804,0.69415526,9.269596091,3.323184729,0.59296947,9882.0,70.44477938,348.5089393,5113.943082,46537.12793,Maybe,195092.2826,18.66839413,163.0460246,84.85709014,2409.9358190000003,30.0,30-45,3.0,600.1672961,6.0,Motorcycle_or_truck,Student_or_Unemployed,484.6799973,1.0,No,1529
1.0,52.51950403,12000.93211,Environment,17.50650134,No,685.5128778,No,Male,After_16:00,0.025002514,0.7364229929999999,0.8746911070000001,1.5328048330000001,8.392048788,5.167909733,6893.0,63.11377515,642.0623527,8139.2534829999995,74350.32915,No,469927.9056,25.33894932,233.77410840000002,91.15542495,333.98409060000006,90.0,Below_30,2.0,892.7470141000001,10.0,Car,Hightech,492.6792178,4.0,No,6571
10.0,444.5479393,64687.382289999994,Environment,148.1826464,No,436.5381767,Yes,Male,By_16:00,0.716836466,0.8250748440000001,5.9803609920000005,1.775562975,,1.9025782119999999,3975.0,61.82392286,443.6807568,5252.74328,53505.5698,No,190565.5797,21.06373084,93.62052848,78.53775222,22116.27935,90.0,30-45,2.0,673.1830259999999,14.0,Public_or_other,Services_or_Retail,460.4330544,0.0,No,3378
8.0,328.1712329,48328.50286,Financial,109.39041100000001,No,441.79834810000006,Yes,Female,By_16:00,0.045001662000000005,0.31251592699999997,9.821801902999999,2.8647649260000003,9.422898822999999,5.488903541,3678.0,65.4891416,442.2308387,5302.4451579999995,54327.63125,No,195185.7803,21.02928526,82.04777064,1.30198691,12085.65243,60.0,Below_30,3.0,690.8526382,11.0,Motorcycle_or_truck,Public_Sector,497.3300972,3.0,No,1021
7.0,345.8481438,53840.46302999999,Financial,115.28271459999999,No,467.029799,Yes,Male,After_16:00,0.880892233,0.603299763,3.9016062739999997,2.610965769,4.621322956,2.3932084209999998,3260.0,,490.26038669999997,5650.818764,58153.48175,No,218116.8332,22.14182438,40.83543475,24.4180026,13415.386999999999,60.0,30-45,2.0,726.9187242,9.0,Foot_or_bicycle,Industry_or_other,477.9627925,1.0,Yes,3766
